Title,Type_ID,Genre_ID,Year,IMDB_Score,Netflix_Original,Main_Genre,Mapped_Genre_ID,Mapped_Type_ID
"""Ricky Rapper and Cool Wendy""",movie,"Adventure, Family, Mystery",2008,6.0,False,Adventure,8,0.0
"""Kontorstid""",movie,"Drama, Romance",2012,7.1,False,Drama,35,0.0
"""No One Can Judge Me""",movie,"Adventure, Animation, Comedy",1983,6.9,False,Adventure,8,0.0
"""Sabotage""",movie,Documentary,2012,7.6,False,Documentary,34,0.0
"""New Year's Eve at Bob's""",movie,Drama,1913,7.0,False,Drama,35,0.0
"""Dark Skies""",movie,"Action, Drama, Thriller",2012,5.6,False,Action,1,0.0
"""Die fantastische Reise der Schmetterlinge""",movie,Comedy,2003,5.7,False,Comedy,23,0.0
"""Strong as a Lion""",movie,Comedy,2012,5.4,False,Comedy,23,0.0
"""Chill Out!""",movie,"Comedy, Romance",1987,6.1,False,Comedy,23,0.0
"""Get Charlie Tully""",movie,"Comedy, Sport",2003,5.2,False,Comedy,23,0.0
"""À tout casser""",movie,"Comedy, Crime, Thriller",1992,6.1,False,Comedy,23,0.0
"""Rio, 40 Degrees""",movie,Drama,1969,6.5,False,Drama,35,0.0
"""Triple 9""",movie,"Crime, Drama, Thriller",2012,5.8,False,Crime,29,0.0
"""Nasaan si Francis?""",movie,Drama,1947,5.6,False,Drama,35,0.0
"""RED 2""",movie,"Comedy, Fantasy, Horror",2013,6.4,False,Comedy,23,0.0
"""Closed Circuit""",movie,"Animation, Biography, Drama",2013,7.8,False,Animation,12,0.0
"""Prisoners""",movie,"Animation, Drama, Family",2013,8.0,False,Animation,12,0.0
"""Runner Runner""",movie,"Biography, Drama, Romance",1984,6.5,False,Biography,16,0.0
"""The Best Man Holiday""",movie,"Drama, Romance",1919,6.8,False,Drama,35,0.0
"""Joker""",movie,"Drama, War",1943,6.3,False,Drama,35,0.0
"""Pensionat Paradiset""",movie,"Comedy, Romance",2013,5.7,False,Comedy,23,0.0
"""The Stringless Violin""",movie,"Family, Fantasy, Musical",1984,3.1,False,Family,37,0.0
"""Obsessed""",movie,Comedy,2003,3.1,False,Comedy,23,0.0
"""I Do Bidoo Bidoo: Heto nApo sila!""",movie,"Action, Adventure, Animation",2012,6.7,False,Action,1,0.0
"""Maria Bamford: The Special Special Special!""",movie,"Drama, Family, Fantasy",2012,6.0,False,Drama,35,0.0
"""Le pays d'où je viens""",movie,"Family, Fantasy",1986,6.4,False,Family,37,0.0
"""Snuf de hond en de jacht op vliegende Volckert""",movie,"Crime, Drama, Mystery",1952,7.4,False,Crime,29,0.0
"""It Gets Better""",movie,"Comedy, Documentary",2008,6.5,False,Comedy,23,0.0
"""Doraemon: Nobita and the Castle of the Undersea Devil""",movie,"Drama, Music, Romance",1950,6.0,False,Drama,35,0.0
"""97% Owned""",movie,Thriller,2012,7.3,False,Thriller,103,0.0
"""Ingeborg Holm""",movie,"Animation, Drama, Fantasy",2012,7.6,False,Animation,12,0.0
"""Agent Hamilton: But Not If It Concerns Your Daughter""",movie,"Animation, Fantasy, Mystery",2012,7.9,False,Animation,12,0.0
"""Once Upon a Time in the Battlefield""",movie,"Documentary, Sport",2012,7.2,False,Documentary,34,0.0
"""The Worst Christmas of My Life""",movie,"Drama, Romance",1970,7.4,False,Drama,35,0.0
"""The Romancing Star""",movie,"Comedy, Romance",1989,4.7,False,Comedy,23,0.0
"""The Iron Ladies II""",movie,"Comedy, Romance",1988,5.6,False,Comedy,23,0.0
"""Old Rascal""",movie,Sport,2012,5.7,False,Sport,90,0.0
"""Duet for Cannibals""",movie,Comedy,2012,4.7,False,Comedy,23,0.0
"""Omertà""",movie,Comedy,1975,5.3,False,Comedy,23,0.0
"""La taverne du poisson couronné""",movie,"Comedy, Drama",2013,7.2,False,Comedy,23,0.0
"""Horns""",movie,"Crime, Drama, Mystery",2013,7.8,False,Crime,29,0.0
"""The Wind Rises""",movie,"Drama, Romance",2012,5.7,False,Drama,35,0.0
"""The Tale of The Princess Kaguya""",movie,Comedy,2012,5.4,False,Comedy,23,0.0
"""Champions""",movie,Comedy,2004,2.7,False,Comedy,23,0.0
"""Sången om den eldröda blomman""",movie,"Adventure, Animation, Comedy",2013,6.4,False,Adventure,8,0.0
"""Nine Men""",movie,"Adventure, Comedy, Drama",2005,6.1,False,Adventure,8,0.0
"""I Give It a Year""",movie,"Action, Adventure, Animation",2016,6.3,False,Action,1,0.0
"""J'ai rencontré le Père Noël""",movie,"Drama, War",1982,6.1,False,Drama,35,0.0
"""Kamenák""",movie,Crime,1961,6.6,False,Crime,29,0.0
"""Chhota Bheem and the Curse of Damyaan""",movie,"Comedy, Drama",2013,5.6,False,Comedy,23,0.0
"""Chaos, Disorder""",movie,Drama,2013,6.2,False,Drama,35,0.0
"""Der Bärenhäuter""",movie,"Action, Drama, Thriller",2012,6.5,False,Action,1,0.0
"""The Stranger Left No Card""",movie,Romance,2012,6.8,False,Romance,73,0.0
"""Gina Yashere: Skinny B*tch""",movie,"Comedy, Family, Fantasy",1987,6.6,False,Comedy,23,0.0
"""Dance Hall""",movie,Comedy,1988,6.6,False,Comedy,23,0.0
"""Colosio""",movie,Comedy,2012,4.0,False,Comedy,23,0.0
"""Puella Magi Madoka Magica the Movie Part 1: Beginnings""",movie,Comedy,2012,5.5,False,Comedy,23,0.0
"""Puella Magi Madoka Magica the Movie Part 2: Eternal""",movie,"Action, Comedy",2004,5.8,False,Action,1,0.0
"""Summits of My Life: A Fine Line""",movie,Drama,2011,6.2,False,Drama,35,0.0
"""The Copper Tower""",movie,"Comedy, Drama",1975,4.6,False,Comedy,23,0.0
"""The Romancing Star 3""",movie,"Crime, Drama",1950,6.4,False,Crime,29,0.0
"""The Romancing Star 2""",movie,"Comedy, Romance",1959,6.3,False,Comedy,23,0.0
"""I Superbiker 2 - The Showdown""",movie,Documentary,2011,6.6,False,Documentary,34,0.0
"""Líbás jako dábel""",movie,Drama,1997,6.1,False,Drama,35,0.0
"""It's Tough for Everybody""",movie,Drama,2012,3.7,False,Drama,35,0.0
"""August: Osage County""",movie,"Comedy, Drama, Fantasy",1984,6.9,False,Comedy,23,0.0
"""The Best Offer""",movie,"Comedy, Romance",1973,6.1,False,Comedy,23,0.0
"""Hotaru the Movie: It's Only a Little Light in My Life""",movie,"Drama, Horror",1974,4.5,False,Drama,35,0.0
"""The Stroller Strategy""",movie,"Adventure, Comedy, Drama",2013,7.1,False,Adventure,8,0.0
"""Kamenák 2""",movie,"Comedy, Romance",2013,6.3,False,Comedy,23,0.0
"""Underdogs""",movie,"Drama, Romance",2012,6.0,False,Drama,35,0.0
"""Mapado""",movie,Drama,1970,7.0,False,Drama,35,0.0
"""The Angry Birds Movie""",movie,"Comedy, Crime, Drama",1962,6.8,False,Comedy,23,0.0
"""Little Wars""",movie,"Comedy, Romance",1988,6.7,False,Comedy,23,0.0
"""The Devil Inside""",movie,"Drama, Music",2013,6.3,False,Drama,35,0.0
"""Straight A's""",movie,"Adventure, Drama, Sci-Fi",2014,8.7,False,Adventure,8,0.0
"""The Resurrection of a Bastard""",movie,"Drama, Sci-Fi, Thriller",2014,6.2,False,Drama,35,0.0
"""The Tower""",movie,Comedy,2013,6.6,False,Comedy,23,0.0
"""Andala Rakshasi""",movie,"Biography, Drama, Romance",2013,6.4,False,Biography,16,0.0
"""It's a Mad, Mad, Mad World""",movie,"Horror, Mystery, Thriller",2013,6.5,False,Horror,50,0.0
"""It's a Mad, Mad, Mad World II""",movie,"Adventure, Comedy, Drama",2013,7.0,False,Adventure,8,0.0
"""Husbands in Goa""",movie,"Crime, Drama, Thriller",2014,6.7,False,Crime,29,0.0
"""Till Luck Do Us Part""",movie,"Horror, Sci-Fi, Thriller",2013,5.7,False,Horror,50,0.0
"""Maid""",movie,"Comedy, Drama",2013,8.1,False,Comedy,23,0.0
"""The Magic of Hope""",movie,"Drama, Romance",2013,7.1,False,Drama,35,0.0
"""Alfie Darling""",movie,Comedy,1970,5.8,False,Comedy,23,0.0
"""Cage of Gold""",movie,"Documentary, Drama, Horror",2013,8.1,False,Documentary,34,0.0
"""Left Right and Centre""",movie,"Action, Comedy, Crime",1998,5.6,False,Action,1,0.0
"""Hoselupf""",movie,"Horror, Mystery, Thriller",2013,5.4,False,Horror,50,0.0
"""Barbara""",movie,Drama,2012,6.8,False,Drama,35,0.0
"""Srimannarayana""",movie,"Comedy, Drama, Family",2012,6.6,False,Comedy,23,0.0
"""King Thrushbeard""",movie,"Adventure, Animation, Comedy",2015,6.6,False,Adventure,8,0.0
"""The Lovers!""",movie,"Action, Crime, Drama",1995,5.4,False,Action,1,0.0
"""Blueblood""",movie,Comedy,1995,4.0,False,Comedy,23,0.0
"""The Kings of Summer""",movie,"Comedy, Drama, Musical",1996,4.6,False,Comedy,23,0.0
"""Austenland""",movie,"Comedy, Drama, Family",1994,6.3,False,Comedy,23,0.0
"""One More Try""",movie,"Adventure, Animation, Comedy",2004,6.8,False,Adventure,8,0.0
"""Spring and Port Wine""",movie,"Comedy, Drama, Romance",2006,6.0,False,Comedy,23,0.0
"""The Police Commissioner""",movie,"Action, Adventure, Animation",2012,6.7,False,Action,1,0.0
"""The Diary of a Big Man""",movie,"Action, Thriller",2013,6.6,False,Action,1,0.0
"""ABCD (Any Body Can Dance)""",movie,Drama,2003,6.3,False,Drama,35,0.0
"""Interstellar""",movie,"Biography, Documentary, Drama",2012,7.5,False,Biography,16,0.0
"""Transcendence""",movie,"Action, Crime, Drama",2013,6.2,False,Action,1,0.0
"""In a World...""",movie,"Comedy, Drama, Romance",2001,6.3,False,Comedy,23,0.0
"""Kill Your Darlings""",movie,"Drama, Romance, Thriller",2013,6.1,False,Drama,35,0.0
"""Oculus""",movie,"Action, Crime, Drama",2013,6.8,False,Action,1,0.0
"""The Young and Prodigious T.S. Spivet""",movie,"Adventure, Animation, Family",1984,7.0,False,Adventure,8,0.0
"""A Most Wanted Man""",movie,"Adventure, Animation, Family",1985,7.2,False,Adventure,8,0.0
"""The Purge""",movie,"Adventure, Animation, Family",1990,6.8,False,Adventure,8,0.0
"""Miracle in Cell No. 7""",movie,"Adventure, Animation, Comedy",1994,7.3,False,Adventure,8,0.0
"""What They Don't Talk About When They Talk About Love""",movie,"Comedy, Romance",2013,3.2,False,Comedy,23,0.0
"""Some Will, Some Won't""",movie,"Action, Adventure, Animation",1993,7.0,False,Action,1,0.0
"""Blackfish""",movie,"Comedy, Romance",2012,5.8,False,Comedy,23,0.0
"""Duplicate""",movie,"Adventure, Animation, Comedy",1995,6.7,False,Adventure,8,0.0
"""In Fear""",movie,"Action, Adventure, Animation",1999,6.6,False,Action,1,0.0
"""Delhi Dance""",movie,"Action, Adventure, Animation",2001,6.9,False,Action,1,0.0
"""Domestic""",movie,"Adventure, Animation, Family",2002,6.7,False,Adventure,8,0.0
"""Hotel Transylvania 2""",movie,"Adventure, Animation, Family",1981,6.7,False,Adventure,8,0.0
"""Ram Jaane""",movie,"Comedy, Crime, Thriller",2012,5.9,False,Comedy,23,0.0
"""Oh Darling Yeh Hai India""",movie,Comedy,2012,6.4,False,Comedy,23,0.0
"""English Babu Desi Mem""",movie,"Comedy, Fantasy",1963,6.2,False,Comedy,23,0.0
"""The Golden Ball""",movie,"Animation, Family, Romance",1948,6.8,False,Animation,12,0.0
"""Crayon Shin-chan: Invoke a Storm! The Kasukabe Boys of the Evening Sun""",movie,Drama,1990,6.7,False,Drama,35,0.0
"""Miracle""",movie,"Action, Adventure, Drama",1968,6.3,False,Action,1,0.0
"""Doraemon: Nobita and the Island of Miracles ~Animal Adventure~""",movie,"Adventure, Animation, Comedy",1997,6.6,False,Adventure,8,0.0
"""The Berlin File""",movie,"Comedy, Drama, Romance",2013,6.1,False,Comedy,23,0.0
"""Between Two Women""",movie,"Crime, Drama, Mystery",1966,5.5,False,Crime,29,0.0
"""Elena""",movie,"Action, Adventure, Animation",2011,6.1,False,Action,1,0.0
"""David""",movie,"Action, Adventure, Animation",2012,5.9,False,Action,1,0.0
"""I Wish I Had a Wife""",movie,"Adventure, Animation, Comedy",2013,6.7,False,Adventure,8,0.0
"""Inkaar""",movie,Comedy,2012,2.9,False,Comedy,23,0.0
"""Northwest""",movie,Comedy,2012,5.2,False,Comedy,23,0.0
"""Doraemon: Nobita's Great Adventure into the Underworld""",movie,"Comedy, Romance",2013,4.8,False,Comedy,23,0.0
"""Doraemon: Nobita's Little Star Wars""",movie,"Comedy, Musical, War",1940,6.4,False,Comedy,23,0.0
"""Doraemon: Nobita and the Animal Planet""",movie,"Biography, Drama, History",2012,6.4,False,Biography,16,0.0
"""Doraemon: Nobita's Three Visionary Swordsmen""",movie,"Drama, History, Romance",2014,5.4,False,Drama,35,0.0
"""Celal and Ceren""",movie,"Comedy, Drama",2012,5.6,False,Comedy,23,0.0
"""Doraemon: Nobita and the Tin Labyrinth""",movie,"Drama, Musical",1962,6.3,False,Drama,35,0.0
"""Head Over Heels 2""",movie,"Crime, Drama, Thriller",2013,6.7,False,Crime,29,0.0
"""Doraemon: Nobita's Diary on the Creation of the World""",movie,"Documentary, Music",2013,4.3,False,Documentary,34,0.0
"""Doraemon: Nobita Drifts in the Universe""",movie,Comedy,2011,5.1,False,Comedy,23,0.0
"""Doraemon: Nobita and the Winged Braves""",movie,"Comedy, Drama, Romance",1958,7.0,False,Comedy,23,0.0
"""Doraemon: Nobita and the Robot Kingdom""",movie,"Action, Crime, Drama",1993,6.1,False,Action,1,0.0
"""Doraemon: The Records of Nobita, Spaceblazer""",movie,"Action, Crime, Drama",2013,7.5,False,Action,1,0.0
"""The Liability""",movie,Comedy,1956,5.0,False,Comedy,23,0.0
"""Una famiglia perfetta""",movie,"Comedy, Drama",2013,6.8,False,Comedy,23,0.0
"""To Bed or Not to Bed""",movie,"Drama, Romance, Sport",2013,5.8,False,Drama,35,0.0
"""The Little Soldier""",movie,"Action, Adventure, Animation",2019,7.4,False,Action,1,0.0
"""The Little Gangster""",movie,"Biography, Crime, Drama",2013,6.5,False,Biography,16,0.0
"""Birds of Prey""",movie,"Drama, Thriller",2010,4.5,False,Drama,35,0.0
"""Doraemon: Nobita and the Spiral City""",movie,"Horror, Thriller",2013,5.6,False,Horror,50,0.0
"""Ego""",movie,"Crime, Drama",2012,7.3,False,Crime,29,0.0
"""Two Hours to Kill""",movie,"Comedy, Drama",2013,6.9,False,Comedy,23,0.0
"""Kureyon Shinchan: Arashi o yobu ougon no supai daisakusen""",movie,"Comedy, Music, Sport",1958,5.5,False,Comedy,23,0.0
"""Eiga Kureyon Shinchan: Arashi o yobu! Ora to uchuu to purinsesu""",movie,Drama,2010,5.7,False,Drama,35,0.0
"""Crayon Shin-chan: Very Tasty! B-class Gourmet Survival!!""",movie,"Adventure, Documentary, Sport",2012,7.9,False,Adventure,8,0.0
"""Dzhentlmeny, udachi!""",movie,"Biography, Drama, History",2013,7.0,False,Biography,16,0.0
"""Sisterakas""",movie,"Crime, Mystery, Thriller",1951,5.7,False,Crime,29,0.0
"""Verliefd op Ibiza""",movie,Comedy,1981,6.5,False,Comedy,23,0.0
"""To Hell with Hitler""",movie,"Adventure, Comedy, Drama",2012,6.5,False,Adventure,8,0.0
"""Bless Me, Ultima""",movie,Comedy,2012,6.1,False,Comedy,23,0.0
"""Serena""",movie,"Drama, Sport",2013,7.8,False,Drama,35,0.0
"""We Not Naughty""",movie,"Action, Thriller",2015,7.1,False,Action,1,0.0
"""Some People""",movie,Drama,2012,6.4,False,Drama,35,0.0
"""Out of the Furnace""",movie,"Comedy, Crime",2013,5.8,False,Comedy,23,0.0
"""One Direction: This Is Us""",movie,Drama,2013,4.1,False,Drama,35,0.0
"""Hor taew tak 3""",movie,"Comedy, Family",2013,4.4,False,Comedy,23,0.0
"""St. Peter's Umbrella""",movie,"Crime, Drama",2013,7.2,False,Crime,29,0.0
"""Gumrah""",movie,"Action, War",2013,5.0,False,Action,1,0.0
"""New World""",movie,"Biography, Drama, Music",2013,6.8,False,Biography,16,0.0
"""Loser Takes All""",movie,"Comedy, Drama, Romance",2013,6.7,False,Comedy,23,0.0
"""The Priest's Children""",movie,"Drama, Musical, Romance",2009,6.7,False,Drama,35,0.0
"""Scorpion in Love""",movie,Comedy,2007,5.8,False,Comedy,23,0.0
"""How to Train Your Dragon: The Hidden World""",movie,Documentary,2012,7.3,False,Documentary,34,0.0
"""3096 Tage""",movie,"Drama, Horror, Mystery",2011,3.0,False,Drama,35,0.0
"""A Friend in Need""",movie,"Animation, Mystery, Sci-Fi",2012,4.0,False,Animation,12,0.0
"""Curse of Chucky""",movie,"Horror, Mystery, Thriller",2012,6.2,False,Horror,50,0.0
"""Traffic Department""",movie,Drama,2013,7.9,False,Drama,35,0.0
"""Long Live Freedom""",movie,"Crime, Drama",1990,5.5,False,Crime,29,0.0
"""Legs of Gold""",movie,"Documentary, Sport",2013,7.3,False,Documentary,34,0.0
"""The God of Wood""",movie,"Biography, Documentary, Drama",2012,7.2,False,Biography,16,0.0
"""North of the Sun""",movie,"Action, Crime, Drama",2014,6.5,False,Action,1,0.0
"""Reaching for the Moon""",movie,"Comedy, Sport",1957,5.3,False,Comedy,23,0.0
"""Mystery Junction""",movie,"Comedy, Musical, Romance",1973,4.7,False,Comedy,23,0.0
"""Från och med herr Gunnar Papphammar""",movie,Comedy,2013,5.3,False,Comedy,23,0.0
"""Buddies""",movie,"Biography, Drama, History",1989,6.1,False,Biography,16,0.0
"""Ah Boys to Men""",movie,"Adventure, Animation, Comedy",2014,6.9,False,Adventure,8,0.0
"""Kai Po Che""",movie,"Comedy, Romance",2012,6.9,False,Comedy,23,0.0
"""Furious 7""",movie,"Drama, Mystery, Romance",1993,5.4,False,Drama,35,0.0
"""Coming Forth by Day""",movie,"Biography, Drama, History",2013,7.6,False,Biography,16,0.0
"""All for Two""",movie,Comedy,1957,6.4,False,Comedy,23,0.0
"""Julie""",movie,"Comedy, Romance",2013,5.1,False,Comedy,23,0.0
"""Billy and Buddy""",movie,"Comedy, Romance",2012,6.8,False,Comedy,23,0.0
"""American Hustle""",movie,"Drama, Family, History",2012,6.4,False,Drama,35,0.0
"""Company of Heroes""",movie,"Crime, Drama, Mystery",1955,6.4,False,Crime,29,0.0
"""Monica Z""",movie,"Crime, Drama, Thriller",2013,6.1,False,Crime,29,0.0
"""Will You Still Love Me Tomorrow?""",movie,Documentary,2013,6.6,False,Documentary,34,0.0
"""Just Friends?""",movie,"Comedy, Drama, Romance",2013,6.1,False,Comedy,23,0.0
"""Small Town Rivals""",movie,"Biography, Drama, History",2012,7.6,False,Biography,16,0.0
"""Sound of Heimat - Deutschland singt""",movie,"Drama, Thriller",2013,5.6,False,Drama,35,0.0
"""Our Last Weekend""",movie,"Action, Crime, Drama",2013,6.7,False,Action,1,0.0
"""Cycle""",movie,Comedy,2013,6.0,False,Comedy,23,0.0
"""Shackled""",movie,"Comedy, Romance",2013,6.3,False,Comedy,23,0.0
"""Short Term 12""",movie,Drama,2013,7.0,False,Drama,35,0.0
"""In Defense of a Married Man""",movie,"Documentary, Music",1977,6.8,False,Documentary,34,0.0
"""The Short Game""",movie,"Action, Comedy, Crime",1939,6.3,False,Action,1,0.0
"""Flight of the Butterflies""",movie,"Adventure, Biography, Documentary",2013,7.2,False,Adventure,8,0.0
"""A Walk Among the Tombstones""",movie,"Crime, Drama, Thriller",2013,5.6,False,Crime,29,0.0
"""The Tricyclist""",movie,Comedy,2013,6.2,False,Comedy,23,0.0
"""Take Me High""",movie,Drama,1951,6.9,False,Drama,35,0.0
"""Il principe abusivo""",movie,"Action, Horror, Sci-Fi",2016,5.5,False,Action,1,0.0
"""1939""",movie,Comedy,1974,4.9,False,Comedy,23,0.0
"""Asterix and Obelix: Mansion of the Gods""",movie,"Comedy, Romance",2013,5.6,False,Comedy,23,0.0
"""Sonja and the Bull""",movie,"Comedy, Drama",2013,5.7,False,Comedy,23,0.0
"""Maya""",movie,"Comedy, Drama",2013,6.3,False,Comedy,23,0.0
"""The Butterfly's Dream""",movie,"Action, Drama, Western",2015,5.9,False,Action,1,0.0
"""Brothers in Law""",movie,"Drama, Mystery, Sci-Fi",2013,6.4,False,Drama,35,0.0
"""Romantik Komedi 2: Bekarliga Veda""",movie,Drama,2012,7.2,False,Drama,35,0.0
"""إتش دبور""",movie,"Comedy, Drama",1952,6.1,False,Comedy,23,0.0
"""Whatcha Wearin'?""",movie,Thriller,1996,6.3,False,Thriller,103,0.0
"""Panihida""",movie,Documentary,2012,7.7,False,Documentary,34,0.0
"""Postmark for Danger""",movie,"Comedy, Drama, Romance",2013,5.1,False,Comedy,23,0.0
"""In Secret""",movie,"Drama, Sport",2013,5.9,False,Drama,35,0.0
"""A Luz do Tom""",movie,Drama,2006,6.3,False,Drama,35,0.0
"""Drinking Buddies""",movie,"Action, Adventure, Animation",2012,7.7,False,Action,1,0.0
"""Habibie & Ainun""",movie,"Action, Crime, Drama",2004,6.0,False,Action,1,0.0
"""An Ethics Lesson""",movie,Comedy,1956,6.3,False,Comedy,23,0.0
"""Saheb Biwi Aur Gangster Returns""",movie,"Action, Comedy, Crime",2013,6.9,False,Action,1,0.0
"""Mutlu Aile Defteri""",movie,"Biography, Documentary, History",2013,8.5,False,Biography,16,0.0
"""It Boy""",movie,"Adventure, Family",2001,5.2,False,Adventure,8,0.0
"""Something Necessary""",movie,"Crime, Drama",1977,7.4,False,Crime,29,0.0
"""Punk in London""",movie,"Biography, Documentary",2005,7.4,False,Biography,16,0.0
"""Trouble Brewing""",movie,"Action, Animation, Sci-Fi",2012,6.5,False,Action,1,0.0
"""The Other Shore: The Diana Nyad Story""",movie,"Drama, War",1944,5.8,False,Drama,35,0.0
"""The Shooter""",movie,"Comedy, Drama, War",2007,6.1,False,Comedy,23,0.0
"""Amiche da morire""",movie,"Horror, Mystery, Thriller",2012,6.2,False,Horror,50,0.0
"""Cry, the Beloved Country""",movie,Comedy,2013,6.2,False,Comedy,23,0.0
"""Resident Evil: The Final Chapter""",movie,"Biography, Drama, History",2004,7.9,False,Biography,16,0.0
"""Impossible Is Not French""",movie,Drama,2010,5.0,False,Drama,35,0.0
"""A Case of You""",movie,Drama,2013,7.7,False,Drama,35,0.0
"""The English Teacher""",movie,"Comedy, Musical, Romance",2013,5.9,False,Comedy,23,0.0
"""The Pretty One""",movie,"Action, Comedy, Fantasy",2013,6.4,False,Action,1,0.0
"""Jane Got a Gun""",movie,"Crime, Drama",1929,6.2,False,Crime,29,0.0
"""Europa Report""",movie,"Crime, Drama, Mystery",1954,5.7,False,Crime,29,0.0
"""The Kirishima Thing""",movie,"Drama, Romance",2006,4.5,False,Drama,35,0.0
"""Folly to Be Wise""",movie,"Comedy, Romance",2014,5.6,False,Comedy,23,0.0
"""A Body in the Woods""",movie,"Action, Crime, Thriller",2014,7.9,False,Action,1,0.0
"""Sleepless Nights""",movie,"Adventure, Comedy",2013,5.5,False,Adventure,8,0.0
"""A Madea Christmas""",movie,"Crime, Drama",2013,6.8,False,Crime,29,0.0
"""Home Run""",movie,Action,2013,6.7,False,Action,1,0.0
"""Remake""",movie,"Action, Comedy, Drama",2013,1.8,False,Action,1,0.0
"""One Piece Film Z""",movie,"Action, Comedy, Drama",1987,4.9,False,Action,1,0.0
"""Low Life""",movie,"Comedy, Drama",2013,5.4,False,Comedy,23,0.0
"""Panic in the Parlor""",movie,"Comedy, Crime",2013,4.6,False,Comedy,23,0.0
"""Alan Partridge""",movie,"Comedy, Crime, Drama",2017,7.1,False,Comedy,23,0.0
"""Survive and Advance""",movie,"Action, Thriller",2013,6.1,False,Action,1,0.0
